week,deviceCategory,medium,sessions,searchSessions,avgTimeOnPage,bounceRate,pageviewsPerSession,goal1Completions,avgPageLoadTime
6,desktop,buyer_needle_art,169,0,0,0,1,0,0
6,desktop,cpc,205184,102507,59.42888424,9.727854024,5.577072286,2199,0.995493243
6,desktop,email,100985,21313,100.6168459,32.83061841,3.564479873,1015,1.681532544
6,desktop,newsonline,2706,169,141.1698671,81.26385809,1.250184775,0,0
6,desktop,organic,347104,156129,68.26088237,17.78746428,5.76412833,4398,2.191800473
6,desktop,project_sheet,169,0,0,100,1,0,0
6,desktop,referral,18607,8289,58.81977217,21.81974526,5.218143709,507,0
6,desktop,social,846,169,40.99906658,19.97635934,4.799054374,0,0
6,mobile,(none),382457,121960,61.05755772,29.01371919,3.940733207,2030,2.326115909
6,mobile,affiliate,51084,4905,61.97281819,53.31219168,2.586113069,677,0
6,mobile,banners,20637,3214,78.34712729,48.35974221,2.811455153,0,0
6,mobile,buyer,169,0,0,100,1,0,0
6,mobile,buyer_art,169,0,0,100,1,0,0
6,mobile,buyer_donna_home_accents,169,0,0,100,1,0,0
6,mobile,buyer_fabric,169,0,0,100,1,0,0
6,mobile,buyer_frames,169,0,0,100,1,0,0
6,mobile,buyer_home_accents_donna,338,0,0,100,1,0,0
6,mobile,buyer_home_accents_steve,338,0,0,100,1,0,0
6,mobile,buyer_nedleart_ps,507,0,0,100,1,0,0
6,mobile,buyer_papercrafting,169,0,0,0,0,0,0
6,mobile,cpc,950983,168308,69.8440509,58.5200787,2.552472547,1692,3.766308777
6,mobile,email,180149,27741,81.72719592,49.48348312,3.208449672,169,4.834899408
6,mobile,facebook,169,0,37.03550296,0,2,0,0
6,mobile,large_seasons,169,0,0,0,1,0,0
6,mobile,like2buy,507,0,49.75294118,66.66666667,1.33530572,0,0
6,mobile,newsonline,6428,0,197.1517241,89.46795271,1.315805849,0,0
6,mobile,organic,648029,166955,69.25696925,39.2064244,3.888538939,3383,5.805133609
6,mobile,project_sheet,507,0,0,100,1,0,0
6,mobile,re-direct,169,169,29.02366864,0,2,0,0
6,mobile,referral,26050,4736,44.91822609,39.6084453,6.947984645,1184,0
6,mobile,shoponline,35522,17085,63.21665915,22.85625809,5.242891729,507,1.997176192
6,mobile,social,5075,846,177.488544,63.33004926,1.799802956,0,0
6,mobile,vendor,169,169,0,0,1,0,0
6,mobile,vendor_cousin,169,169,0,0,1,0,0
6,mobile,website,169,0,0,0,1,0,0
6,mobile,weekly,2030,338,164.9044335,33.34975369,2,0,0
6,tablet,(none),52269,24866,65.01936004,24.59584075,5.459507547,507,0
6,tablet,affiliate,3045,1015,70.55861769,33.33333333,8.55500821,338,0
6,tablet,banners,677,507,26.52366864,24.96307238,1.998522895,0,0
6,tablet,buyer_home_accents_donna,169,0,0,100,1,0,0
6,tablet,buyer_home_accents_steve,507,0,38.29330709,33.33333333,2.001972387,0,0
6,tablet,buyer_nedleart_ps,169,0,29.96850394,0,4.00591716,0,0
6,tablet,cpc,62079,27910,71.90143988,17.98353711,4.694856554,338,0
6,tablet,email,43134,7104,93.74253472,47.84392822,2.749037882,0,3.100319527
6,tablet,newsonline,1861,0,0,90.91886083,1,0,0
6,tablet,organic,92020,42119,82.90220221,24.63268855,5.273886112,677,0
6,tablet,project_sheet,169,0,0,0,1,0,0
6,tablet,referral,3383,1184,58.78181191,25.00738989,7.000295596,338,0
6,tablet,shoponline,846,169,206.2989865,39.95271868,2.399527187,0,0
6,tablet,social,338,0,0,100,1,0,0
6,tablet,weekly,169,0,0,0,1,0,0
5,desktop,(none),151731,70706,73.93881271,15.38446329,5.061319045,1522,0
5,desktop,affiliate,13871,3045,52.36289796,25.60738231,5.304736501,677,0
5,desktop,buyer_donna_home_accents,338,0,43.72525849,50,3.00295858,0,0
5,desktop,buyer_home_accents_donna,338,0,76.99408867,0,4.00295858,0,0
5,desktop,cpc,200278,93035,61.75498913,10.55732532,4.77365462,2030,2.846685811
5,desktop,email,101661,20298,81.00807757,30.61547693,3.813665024,1184,0
5,desktop,newsonline,1861,0,94.15960591,72.70284793,2.090811392,0,0
5,desktop,organic,339492,159512,67.14728346,16.24309262,5.369204576,3891,4.462535733
5,desktop,referral,23174,6935,58.79717659,30.65504445,3.635065159,507,0
5,desktop,social,338,169,36.57347973,0,4.50295858,0,0
5,desktop,vendor_ fiskars,169,169,0,0,1,0,0
5,desktop,weekly,338,0,0,50,1,0,0
5,mobile,(none),383641,124497,61.30247868,31.12884181,3.723986748,1692,0
5,mobile,affiliate,65124,4060,66.43615859,61.81899146,2.122090166,338,0
5,mobile,banners,20298,3045,78.11059004,60.00098532,2.716720859,0,3.364059172
5,mobile,buyer,1015,338,18.71001867,49.95073892,7.333004926,0,0
5,mobile,buyer_donna_home_accents,677,169,138.1262327,49.92614476,1.748892171,0,0
5,mobile,buyer_hobbies,169,169,0,0,1,0,0
5,mobile,buyer_home_accents_donna,846,169,29.88026608,39.95271868,2.59929078,0,0
5,mobile,buyer_home_accents_steve,338,0,0,50,0.5,0,0
5,mobile,buyer_papercrafting,1692,1353,37.91306101,0,5.398345154,0,0
5,mobile,buyer_seasonal_crafts,169,0,0,100,1,0,0
5,mobile,cpc,964008,184885,65.42975937,57.1503556,2.587471266,846,3.856019707
5,mobile,email,199432,32308,76.19561246,48.77000682,3.214594448,507,2.180650888
5,mobile,free_shipping_1.2,169,0,0,100,1,0,0
5,mobile,homeaccentsw,169,0,0,100,1,0,0
5,mobile,like2buy,1692,338,52.6159383,40.01182033,3.299054374,0,0
5,mobile,newsonline,4736,169,92.07576572,71.43158784,1.78589527,0,0
5,mobile,organic,617412,168646,67.032584,38.49309699,3.584930322,2706,2.919341211
5,mobile,project_sheet,677,0,28.02366864,49.92614476,1.249630724,0,0
5,mobile,referral,27065,5582,44.37136289,43.12580824,4.593681877,338,0
5,mobile,shoponline,27910,14547,76.63760854,24.84772483,4.697026155,0,0
5,mobile,social,1692,169,63.34789951,29.96453901,3.699172577,0,0
5,mobile,website,507,169,68.51457841,33.33333333,6.00591716,0,0
5,mobile,weekly,677,0,23.35502959,0,1.748892171,0,0
5,mobile,weekly_ad_1.29,338,0,40.03550296,50,1.5,0,0
5,tablet,(none),53622,23512,73.0988181,25.55107978,5.107232106,169,0
5,tablet,affiliate,2030,846,54.31825951,24.97536946,18.5817734,169,0
5,tablet,banners,1015,677,186.5482265,0,7.333004926,0,0
5,tablet,buyer_home_accents_donna,169,0,3,0,2,0,0
5,tablet,cpc,71552,31970,67.56872012,18.675928,4.286057692,338,0
5,tablet,email,55144,8627,81.54259101,46.62519948,2.723940955,338,0
5,tablet,newsonline,1015,0,29.64484797,66.69950739,5.666009852,0,0
5,tablet,organic,101323,43642,77.44332906,23.03820455,4.83640437,507,11.23786558
5,tablet,project_sheet,169,0,0,100,1,0,0
5,tablet,referral,3383,846,84.2655884,50.01477978,3.65001478,0,0
5,tablet,shoponline,1353,846,61.16571545,24.98152254,4.62601626,0,0
5,tablet,social,338,0,0,50,1,0,0
5,tablet,weekly,507,0,92.53529412,33.33333333,1.33530572,0,0
4,desktop,(none),138030,70537,68.90133722,14.82866044,5.911743824,2706,5.593004598
4,desktop,0,169,0,0,100,1,0,0
4,desktop,affiliate,17592,5751,68.96917638,22.11800819,6.93269668,677,0
4,desktop,buyer_donna_home_accents,169,0,136.1242604,0,2,0,0
4,desktop,buyer_frames,338,169,27.9929078,0,3.50295858,0,0
4,desktop,buyer_m_home_accents,169,169,305.1630068,0,8.00591716,0,0
4,desktop,cpc,203830,98278,62.39786896,9.2115979,5.485487907,2706,3.146849963
4,desktop,email,150885,26726,92.17020961,31.27812572,3.399111906,1692,0
4,desktop,newsonline,2199,0,120.6094675,84.62937699,1.15370623,0,0
4,desktop,organic,348457,164756,67.35036591,14.90284311,5.473300866,4736,3.046757238
4,desktop,project_sheet,338,0,0,50,1,0,0
4,desktop,projectsheet,169,0,27.79196217,0,6.00591716,0,0
4,desktop,referral,24020,8119,69.6399494,24.64612823,4.457701915,846,0
4,desktop,social,1353,169,100.3812808,24.98152254,3.250554324,0,0
4,desktop,vendor,169,169,0,0,1,0,0
4,mobile,(none),395820,125005,62.06473836,30.68364408,4.057692891,1353,2.83991716
4,mobile,(not set),338,0,44.69213279,50,7.50591716,0,0
4,mobile,affiliate,71552,6597,58.32090384,52.24591905,2.75649877,507,0
4,mobile,banners,23174,6259,79.69167696,48.90394408,3.116811944,0,0
4,mobile,buyer_donna_home_accents,1522,0,5.970588235,88.89618922,1.111695138,0,0
4,mobile,buyer_frames,338,0,36.47858198,0,3.00295858,0,0
4,mobile,buyer_home_accents_donna,507,0,0,100,1,0,0
4,mobile,buyer_home_accents_steve,338,0,0,100,1,0,0
4,mobile,buyer_large_seasons,169,0,0,100,1,0,0
4,mobile,buyer_papercrafting,1015,846,40.80106414,0,4.333004926,0,0
4,mobile,cpc,932038,164079,73.57232118,57.85847787,2.604355187,1861,2.350958629
4,mobile,email,268278,34338,81.28392592,44.9559785,3.44640634,1692,2.544088042
4,mobile,header,169,0,0,100,1,0,0
4,mobile,home decor,169,0,0,100,1,0,0
4,mobile,like2buy,5413,1015,88.8531425,40.62442269,3.375023093,169,0
4,mobile,newsonline,7612,169,32.48259251,84.44561219,1.599973726,0,0
4,mobile,organic,601680,171015,64.57857212,35.84480122,4.176836524,2030,0
4,mobile,project_sheet,169,0,47.5443787,0,3,0,0
4,mobile,re-direct,169,0,41.03550296,0,2,0,0
4,mobile,referral,30955,8289,47.29700299,41.53125505,5.628460669,0,0
4,mobile,shoponline,26726,15224,58.79941192,15.19119958,4.620294844,338,0
4,mobile,social,5413,846,66.44034396,53.13135045,3.062442269,0,0
4,mobile,weekly,169,0,0,0,1,0,0
4,mobile,weekly_ad_1.22,1692,169,82.4308322,19.97635934,7.49822695,0,0
4,tablet,(none),57343,26895,79.79865599,21.23886089,5.873166734,846,0
4,tablet,affiliate,4060,1184,70.91761118,33.32512315,7.499507389,169,0
4,tablet,banners,2368,1015,92.88527222,28.58952703,6.786317568,0,0
4,tablet,bdearden,169,0,0,100,1,0,0
4,tablet,buyer_donna_home_accents,169,0,0,100,1,0,0
4,tablet,cpc,70368,32816,87.96014375,18.02950205,4.20912915,677,0
4,tablet,email,71045,10657,104.3522373,40.95150961,2.499992962,338,0
4,tablet,header,169,0,0,0,1,0,0
4,tablet,newsonline,1861,0,59.60741033,63.62170876,2.363245567,0,0
4,tablet,organic,98955,41781,69.9620356,23.24794098,5.584619271,1015,0
4,tablet,referral,4905,1015,140.5394089,41.38634047,3.034862385,0,0
4,tablet,shoponline,1353,338,35.30786721,24.98152254,2.625277162,0,0
4,tablet,social,338,0,161.147929,0,1.5,0,0
4,tablet,weekly_ad_1.22,169,0,0,100,1,0,0
3,desktop,(none),137184,66308,63.66320219,14.54980173,5.489510439,2199,0
3,desktop,affiliate,15224,4905,69.19285151,21.11140305,6.077706253,1015,0
3,desktop,buyer_donna_home_accents,169,169,140.7039226,0,12.01183432,0,0
3,desktop,buyer_home_accents_donna,846,507,50.91602602,39.95271868,2.998817967,0,0
3,desktop,buyer_home_accents_steve,169,0,21.01775148,0,2,0,0
3,desktop,cpc,203154,97263,67.41685396,12.15629522,5.016647469,1692,0
3,desktop,email,105383,23005,79.28748754,28.08991963,4.844291774,2199,2.65641716
3,desktop,free_shipping_1.17,169,0,24.39361702,0,6.00591716,0,0
3,desktop,newsonline,3383,507,49.05090123,55.01034585,3.049955661,0,0
3,desktop,organic,338646,160189,67.26651066,16.18386161,5.468034467,3721,1.802754907
3,desktop,project_sheet,169,0,0,100,1,0,0
3,desktop,referral,22328,6090,71.27319963,28.03206736,4.371282694,169,0
3,desktop,social,507,169,87.56470588,33.33333333,1.33530572,0,0
3,desktop,store_finder,846,0,53.71732703,80.02364066,2.998817967,0,0
3,desktop,weekly,169,169,243.6335697,0,11.01183432,0,0
3,desktop,weekly_ad_1.15,169,0,0,100,1,0,0
3,mobile,(none),418148,137353,65.12823049,29.04521844,4.10720367,1184,2.833236743
3,mobile,affiliate,64617,5582,71.51005235,61.25632573,2.369097915,338,0
3,mobile,b,169,0,0,100,1,0,0
3,mobile,banners,23005,5582,65.38873025,39.70441208,4.014692458,0,19.15517849
3,mobile,buyer_hobbies,169,0,0,100,1,0,0
3,mobile,buyer_home_accents_donna,507,0,44.20420223,33.33333333,4.003944773,0,0
3,mobile,buyer_home_accents_steve,507,0,0,100,1,0,0
3,mobile,buyer_jewelry,338,0,284.6802794,0,6.50591716,0,0
3,mobile,cpc,929839,168477,70.25221017,57.1402146,2.649081185,2030,1.812538881
3,mobile,email,202477,33662,70.19108259,49.54044163,3.309111652,1015,6.658559172
3,mobile,free_shipping_1.17,1353,338,145.4936958,37.47228381,2.875831486,0,0
3,mobile,home decor,338,0,69.07685312,0,13.51183432,0,0
3,mobile,like2buy,3383,169,83.86266892,30.00295596,2.749926101,0,0
3,mobile,newsmobile,169,0,0,100,1,0,0
3,mobile,newsonline,6090,0,108.5785473,86.10837438,1.166502463,0,0
3,mobile,organic,648029,181671,64.40647059,37.66636987,3.943615178,2537,3.271606721
3,mobile,printablecoupon1,169,0,0,100,1,0,0
3,mobile,project_sheet,338,0,971.8816568,50,1.5,0,0
3,mobile,projectsheet,169,0,0,100,1,0,0
3,mobile,referral,29940,6090,63.01161418,42.3747495,4.485905144,677,0
3,mobile,shoponline,27572,14040,66.824553,19.01929494,5,0,0
3,mobile,social,5582,507,48.30149347,48.4772483,3.303117162,169,0
3,mobile,vendor,338,338,17.01775148,0,1.5,0,0
3,mobile,weekly,507,0,0,33.33333333,1,0,0
3,mobile,weekly_ad_1.15,677,0,40.53550296,74.88921713,1.499261448,0,0
3,tablet,(none),57851,26388,77.50731396,21.93047657,4.82161069,507,10.03362722
3,tablet,affiliate,4398,1015,72.77566588,42.31468849,4.5,169,0
3,tablet,banners,846,677,80.43698274,19.97635934,5.998817967,0,0
3,tablet,cpc,63771,28925,72.45684227,19.09802261,5.267911747,1353,2.5583026
3,tablet,email,67154,9642,91.11249167,40.55454627,3.256931828,507,4.129757396
3,tablet,free_shipping_1.17,507,169,145.1601655,33.33333333,4.337278107,0,0
3,tablet,newsonline,1522,169,26.00168919,66.68856767,3.222733246,0,0
3,tablet,organic,102338,38398,70.90843325,24.95847095,4.831411597,1015,3.086475345
3,tablet,referral,4736,1522,48.85113804,21.43158784,4.500211149,0,0
3,tablet,shoponline,846,169,148.48867,19.97635934,3.399527187,0,0
3,tablet,social,1692,169,141.4615385,50,1.29964539,0,0
3,tablet,weekly,169,0,0,0,1,0,0
3,tablet,weekly_ad_1.15,169,0,0,100,1,0,0
2,desktop,(none),150378,71552,78.70593485,14.06056737,5.577045844,1015,0
2,desktop,affiliate,18269,4905,85.41684221,19.44277191,6.610980349,1015,0
2,desktop,bdearden,338,169,75.91929134,0,2.50295858,0,0
2,desktop,cpc,191482,89482,57.32424937,9.275545482,5.991174105,2876,3.775371158
2,desktop,email,83900,15900,88.47383766,33.26579261,4.233885578,1015,0
2,desktop,newsonline,5920,0,0,100,1,0,0
2,desktop,organic,344397,166278,65.62205905,14.98038601,6.063365825,5920,1.910791385
2,desktop,project_sheet,338,338,53.83483667,0,49.5443787,0,0
2,desktop,referral,20975,7612,72.3430552,28.22407628,4.879046484,507,0
2,desktop,social,846,0,215.7280405,39.95271868,2.399527187,0,0
2,desktop,wreath_diy,338,0,209.1893491,0,1.5,0,0
2,mobile,(none),391084,133124,66.88371741,29.5846928,4.140568267,1692,0
2,mobile,affiliate,74597,6935,72.60608128,57.59614998,2.929702267,1015,2.177482249
2,mobile,banners,22497,4736,61.49787782,44.36147042,4.481308619,0,5.035829172
2,mobile,buyer,338,169,0,0,1,0,0
2,mobile,buyer_crafts,169,0,0,100,1,0,0
2,mobile,buyer_donna_home_accents,169,0,0,100,1,0,0
2,mobile,buyer_fabric,169,0,0,100,1,0,0
2,mobile,buyer_frames,507,169,45.22451994,33.33333333,2.33530572,0,0
2,mobile,buyer_home_accents_donna,1015,338,40.70414201,49.95073892,1.499507389,0,0
2,mobile,buyer_home_accents_steve,169,0,0,100,1,0,0
2,mobile,buyer_papercrafting,338,169,25.33103448,0,4.00295858,0,0
2,mobile,buyer_small_seasons,507,0,0,100,1,0,0
2,mobile,cpc,912924,179472,70.12485316,55.3084375,2.825272421,3214,3.57391537
2,mobile,email,193681,29940,71.69329787,48.03517124,3.144108095,1015,15.35597041
2,mobile,home decor,169,0,0,100,1,0,0
2,mobile,homeaccentsw,169,0,0,100,1,0,0
2,mobile,like2buy,1015,0,57.46279555,49.95073892,3.833497537,0,0
2,mobile,newsmobile,677,338,80.76373491,24.96307238,6.995568685,0,0
2,mobile,newsonline,19114,0,27.0878971,84.95866904,1.805325939,0,0
2,mobile,online,169,0,0,100,1,0,0
2,mobile,organic,617073,179134,64.8598149,36.48579666,4.4120096,2706,0
2,mobile,project_sheet,677,0,37.03550296,74.88921713,1.249630724,0,0
2,mobile,referral,24527,5582,47.36880381,37.240592,4.475924491,1353,0
2,mobile,shoponline,29094,15055,64.75187013,21.51302674,4.593111982,0,0
2,mobile,social,6259,2199,60.29167526,40.53363157,3.324173191,0,0
2,mobile,weekly_ad_1.8,2030,169,52.94055829,24.97536946,2.5,0,0
2,tablet,(none),50915,23512,71.47883364,26.24570362,5.956849651,1861,0
2,tablet,affiliate,7950,2030,74.4836753,25.53459119,10.74503145,677,0
2,tablet,banners,846,169,65.82372506,39.95271868,4.19858156,0,0
2,tablet,buyer_donna_home_accents,169,0,0,100,1,0,0
2,tablet,buyer_home_accents_steve,169,0,0,100,1,0,0
2,tablet,cpc,69015,27910,71.95659476,17.15713975,5.328421358,1015,3.263470414
2,tablet,email,59373,7950,78.98971116,40.74074074,3.680915568,338,0
2,tablet,jsanders,169,0,258.2366864,0,2,0,0
2,tablet,newsonline,2030,0,0,100,1,0,0
2,tablet,organic,100477,44657,74.86534011,20.87542423,5.333359873,846,2.106859571
2,tablet,referral,5244,1522,55.88923557,45.15636918,3.322463768,0,0
2,tablet,shoponline,677,169,103.142646,49.92614476,2.998522895,0,0
2,tablet,social,677,0,0,100,1,0,0
2,tablet,weekly,169,169,0,0,1,0,0
2,tablet,weekly_ad_1.8,677,0,109.2062084,0,4.99704579,0,0
1,desktop,(none),145980,69861,71.77761979,15.75900808,5.550397315,2030,0
1,desktop,affiliate,18269,5920,70.37455436,25.92369588,5.851716022,846,0
1,desktop,buyer_floral_ps,169,0,192.1775148,0,2,0,0
1,desktop,buyer_home_accents_donna,169,0,1672.52071,0,2,0,0
1,desktop,cpc,171860,80686,62.23668353,11.6141045,5.080716863,1522,3.019382923
1,desktop,email,98955,19453,85.15608931,32.47839927,3.300853924,169,3.233782376
1,desktop,free_shipping_1.1,169,0,214.1507389,0,7.00591716,0,0
1,desktop,like2buy,169,169,191.8187192,0,7.00591716,0,0
1,desktop,newsonline,4567,0,10.00887574,92.59908036,1.074009196,0,0
1,desktop,organic,349303,160696,63.4803659,14.67322067,5.498784723,4567,2.336648928
1,desktop,project_sheet,507,0,0,100,1,0,0
1,desktop,referral,21313,5920,62.79690742,38.09412096,3.82545864,169,0
1,desktop,social,169,0,0,0,1,0,0
1,desktop,website,169,0,32.96456693,0,4.00591716,0,0
1,desktop,weekly,169,0,0,100,1,0,0
1,desktop,weekly_ad_12.31,169,0,74.06508876,0,2,0,0
1,desktop,youtube_video,169,169,28.00443459,0,9.00591716,0,0
1,mobile,(none),424069,142597,60.73843404,28.83917476,4.204624719,1861,3.147193042
1,mobile,affiliate,70368,6259,63.55371459,61.77950205,3.17547749,507,0
1,mobile,banners,25373,7274,64.20707339,36.66495881,3.640011035,0,0
1,mobile,buyer,338,0,87.70014771,0,3.00295858,0,0
1,mobile,buyer_donna_home_accents,169,0,32.88026608,0,9.00591716,0,0
1,mobile,buyer_floral_ps,338,0,0,50,1,0,0
1,mobile,buyer_home_accents_donna,169,0,0,0,1,0,0
1,mobile,buyer_home_accents_steve,507,0,73.62941176,33.33333333,1.33530572,0,0
1,mobile,buyer_large_seasons,169,169,265.2426036,0,2,0,0
1,mobile,cpc,954874,188607,70.33390331,54.52614691,2.650663857,507,3.720385222
1,mobile,email,213303,35353,77.77788082,46.78837147,3.18319011,1015,3.887825169
1,mobile,free_shipping_1.1,677,169,62.71875,24.96307238,2.748892171,0,0
1,mobile,like2buy,1184,338,30.82241069,28.5472973,4.286317568,0,0
1,mobile,newsmobile,169,169,105.0753695,0,13.01183432,0,0
1,mobile,newsonline,18945,0,37.86167452,83.92715756,2.098231723,0,0
1,mobile,organic,658009,180656,65.78103814,37.35222467,3.88277364,2368,3.053265879
1,mobile,project_sheet,338,0,0,100,1,0,0
1,mobile,referral,21313,6935,39.40364908,37.30117768,6.142964388,507,0
1,mobile,shoponline,24189,11841,66.91185812,27.97139196,4.475505395,169,4.313024823
1,mobile,social,3045,1015,76.99716245,44.43349754,2.388834154,0,0
1,mobile,website,169,0,0,100,1,0,0
1,mobile,weekly,1184,169,53.54733728,85.72635135,1.285472973,0,0
1,mobile,youtube_video,169,0,0,100,1,0,0
1,tablet,(none),70030,34000,66.99802066,24.39668713,4.801913466,1522,0
1,tablet,affiliate,3383,677,70.90879776,44.98965415,6.500147798,169,0
1,tablet,banners,1184,507,65.45767321,28.5472973,8.143581081,0,0
1,tablet,buyer,169,169,23.02366864,0,2,0,0
1,tablet,buyer_donna_home_accents,338,0,66.0591716,50,1.5,0,0
1,tablet,buyer_home_accents_steve,169,0,0,100,1,0,0
1,tablet,buyer_needle_arts,169,0,0,100,1,0,0
1,tablet,cpc,75273,30955,75.01348726,16.85464908,4.656211391,338,8.919159606
1,tablet,email,67154,12179,79.75570502,37.78330405,4.365250022,338,0
1,tablet,free_shipping_1.1,169,169,30.99172577,0,6.00591716,0,0
1,tablet,jsanders,169,169,33.39125296,0,6.00591716,0,0
1,tablet,like2buy,677,338,138.8362897,24.96307238,4.99704579,0,0
1,tablet,newsonline,2537,169,146.8226601,93.33858888,1.400078833,0,0
1,tablet,organic,107920,46686,74.30510416,22.57042254,5.431041512,1184,11.08235808
1,tablet,referral,3721,846,75.56722425,50.01343725,3.136791185,0,0
1,tablet,shoponline,677,338,37.9786036,24.96307238,11.49335303,0,0
1,tablet,social,677,169,46.78723404,49.92614476,1.998522895,0,0
